step,arm_id,arm_name,start_fish_population,start_ships,end_fish_population,end_ships,hatch,death,catch,revenue,cost,profit,ship_building,ship_scrap,density,reward
69,5,hard_capacity_control,68.87077469297363,0.034246777926228336,69.28806030275011,0.03139287976570931,4.1322464815784175,3.5970307654760605,0.1179301063258787,2.358602126517574,8.561694481557083,-6.203092355039509,0.0,0.002853898160519028,0.6887077469297362,-9.948463042102748
70,5,hard_capacity_control,69.28806030275011,0.03139287976570931,69.71774923775551,0.0287768064519002,4.157283618165007,3.618837095845438,0.10875758731417251,2.17515174628345,7.848219941427327,-5.673068195143877,0.0,0.002616073313809109,0.6928806030275011,-9.947574943830348
71,5,hard_capacity_control,69.71774923775551,0.0287768064519002,70.15920973777332,0.026378739247575184,4.183064954265331,3.641291745443662,0.10031270880385015,2.006254176077003,7.19420161297505,-5.187947436898047,0.0,0.002398067204325017,0.6971774923775551,-9.946721939322087
72,5,hard_capacity_control,70.15920973777332,0.026378739247575184,70.61186503429059,0.02418051097694392,4.209552584266399,3.664361712774696,0.092535574974433,1.85071149948866,6.594684811893796,-4.743973312405136,0.0,0.002198228270631265,0.7015920973777332,-9.945900752450497
73,5,hard_capacity_control,70.61186503429059,0.02418051097694392,71.075188517895,0.022165468395531927,4.2367119020574355,3.6880168695748106,0.0853715488782073,1.707430977564146,6.04512774423598,-4.337696766671835,0.0,0.0020150425814119935,0.7061186503429059,-9.945108373001759
74,5,hard_capacity_control,71.075188517895,0.022165468395531927,71.5486993784184,0.0203183460292376,4.2645113110737,3.7122297083103084,0.07877074223999377,1.5754148447998753,5.541367098882982,-3.9659522540831067,0.0,0.0018471223662943272,0.71075188517895,-9.9443420361054
75,5,hard_capacity_control,71.5486993784184,0.0203183460292376,72.0319586651483,0.018625150526801134,4.292921962705104,3.7369751143795837,0.07268756159563011,1.4537512319126022,5.0795865073094,-3.6258352753967973,0.0,0.0016931955024364666,0.715486993784184,-9.94359920305444
76,5,hard_capacity_control,72.0319586651483,0.018625150526801134,72.52456572114704,0.017073054649567706,4.321917519908897,3.7622301602662147,0.06708030364393522,1.3416060728787045,4.656287631700284,-3.3146815588215794,0.0,0.001552095877233428,0.720319586651483,-9.942877543457866
77,5,hard_capacity_control,72.52456572114704,0.017073054649567706,73.02615495147522,0.015650300095437063,4.3514739432688225,3.787973919240976,0.0619107936996654,1.238215873993308,4.268263662391926,-3.030047788398618,0.0,0.0014227545541306422,0.7252456572114704,-9.94217491866217
78,5,hard_capacity_control,73.02615495147522,0.015650300095437063,73.53639289006182,0.014346108420817308,4.381569297088513,3.8141872965115886,0.05714406199032372,1.1428812398064745,3.912575023859266,-2.7696937840527918,0.0,0.0013041916746197554,0.7302615495147522,-9.941489366375668
79,5,hard_capacity_control,73.53639289006182,0.014346108420817308,74.0549755342241,0.013150599385749199,4.412183573403709,3.840852875977595,0.05274805326383229,1.054961065276646,3.586527105204327,-2.531566039927681,0.0,0.001195509035068109,0.7353639289006182,-9.940819086428075
80,5,hard_capacity_control,74.0549755342241,0.013150599385749199,74.58162591951854,0.012054716103603431,4.443298532053446,3.867954780970404,0.04869336578860197,0.9738673157720394,3.2876498464373,-2.3137825306652604,0.0,0.0010958832821457666,0.740549755342241,-9.940162427597732
81,5,hard_capacity_control,74.58162591951854,0.012054716103603431,75.11609191078854,0.011050156428303145,4.474897555171112,3.8954785475508675,0.044953016350247364,0.8990603270049473,3.0136790259008577,-2.11461869889591,0.0,0.0010045596753002859,0.7458162591951855,-9.939517875439906
82,5,hard_capacity_control,75.11609191078854,0.011050156428303145,75.65814418803787,0.010129310059277884,4.506965514647312,3.9234110091031416,0.04150222829485049,0.8300445658970099,2.7625391070757863,-1.9324945411787764,0.0,0.0009208463690252621,0.7511609191078854,-9.938884041051148
83,5,hard_capacity_control,75.65814418803787,0.010129310059277884,76.20757440816256,0.009285200887671393,4.539488651282272,3.951740191108067,0.03831824004950943,0.7663648009901886,2.532327514819471,-1.7659627138292824,0.0,0.0008441091716064903,0.7565814418803787,-9.938259650707026
84,5,hard_capacity_control,76.20757440816256,0.009285200887671393,76.76419352567031,0.00851143414703211,4.572454464489753,3.980455215104908,0.03538013187709774,0.7076026375419547,2.3213002219178485,-1.6136975843758936,0.0,0.0007737667406392828,0.7620757440816256,-9.937643536312985
85,5,hard_capacity_control,76.76419352567031,0.00851143414703211,77.3278302573485,0.007802147968112768,4.605851611540218,4.009546210959843,0.03266866890218858,0.6533733780437716,2.1278585367580276,-1.474485158714256,0.0,0.0007092861789193425,0.7676419352567031,-9.937034626610924
86,5,hard_capacity_control,77.3278302573485,0.007802147968112768,77.89832967744798,0.007151968970770037,4.63966981544091,4.039004236655387,0.030166158686047027,0.6033231737209406,1.9505369920281919,-1.3472138183072513,0.0,0.0006501789973427306,0.773278302573485,-9.9364319390871
87,5,hard_capacity_control,77.89832967744798,0.007151968970770037,78.47555193135962,0.006555971556539201,4.673899780646878,4.068821204898842,0.027856321836396133,0.5571264367279226,1.7879922426925092,-1.2308658059645867,0.0,0.0005959974142308364,0.7789832967744797,-9.935834572529831
88,5,hard_capacity_control,78.47555193135962,0.006555971556539201,79.05937105700238,0.006009640593494268,4.708533115881577,4.098989815921527,0.025724174317285433,0.5144834863457086,1.6389928891348002,-1.1245094027890916,0.0,0.0005463309630449334,0.7847555193135962,-9.935241700188621
89,5,hard_capacity_control,79.05937105700238,0.006009640593494268,79.64967390423702,0.005508837210703079,4.743562263420142,4.129503495905494,0.023755920280014366,0.4751184056002873,1.502410148373567,-1.0272917427732797,0.0,0.000500803382791189,0.7905937105700238,-9.934652563489243
90,5,hard_capacity_control,79.64967390423702,0.005508837210703079,80.24635914358844,0.005049767443144489,4.778980434254221,4.16035634053161,0.021938854371201345,0.4387770874240269,1.3772093026757697,-0.9384322152517428,0.0,0.0004590697675585899,0.7964967390423702,-9.934066466262262
91,5,hard_capacity_control,80.24635914358844,0.005049767443144489,80.84933635641846,0.004628953489549115,4.814781548615306,4.191543063193567,0.020261272591708648,0.40522545183417297,1.2624418607861223,-0.8572164089519494,0.0,0.0004208139535953741,0.8024635914358843,-9.93348276944527
92,5,hard_capacity_control,80.84933635641846,0.004628953489549115,81.45852519945359,0.004243207365420022,4.8509601813851075,4.223058947467241,0.018712390882738666,0.37424781765477333,1.1572383723872788,-0.7829905547325055,0.0,0.00038574612412909287,0.8084933635641847,-9.932900886221855
93,5,hard_capacity_control,81.45852519945359,0.004243207365420022,82.073854637251,0.00388960675163502,4.887511511967215,4.2548998034646734,0.017282270705128697,0.34564541410257393,1.0608018413550055,-0.7151564272524316,0.0,0.00035360061378500186,0.8145852519945359,-9.932320277562876
94,5,hard_capacity_control,82.073854637251,0.00388960675163502,82.69526223679215,0.0035654728556654353,4.92443127823506,4.287061927737426,0.015961750956488135,0.3192350191297627,0.972401687908755,-0.6531666687789923,0.0,0.00032413389596958503,0.82073854637251,-9.931740448138118
95,5,hard_capacity_control,82.69526223679215,0.0035654728556654353,83.32269351893409,0.0032683501176933158,4.961715734207528,4.319542066425721,0.014742385639870867,0.29484771279741734,0.8913682139163588,-0.5965205011189414,0.0,0.0002971227379721196,0.8269526223679214,-9.931160942568674
96,5,hard_capacity_control,83.32269351893409,0.0032683501176933158,83.95610136193363,0.0029959876078855395,4.999361611136045,4.352337381378047,0.013616386758456615,0.2723277351691323,0.817087529423329,-0.5447597942541966,0.0,0.0002723625098077763,0.8332269351893409,-9.930581341992642
97,5,hard_capacity_control,83.95610136193363,0.0029959876078855395,84.5954454526941,0.0027463219738950778,5.0373660817160175,4.3854454189912255,0.012576571964336772,0.25153143928673544,0.7489969019713849,-0.4974654626846495,0.0,0.0002496656339904616,0.8395610136193363,-9.930001260918774
98,5,hard_capacity_control,84.5954454526941,0.0027463219738950778,85.24069178177514,0.0025174618094038212,5.075726727161645,4.41886408154369,0.01161631653690881,0.2323263307381762,0.6865804934737695,-0.45425416273559327,0.0,0.00022886016449125647,0.845954454526941,-9.929420344344589
99,5,hard_capacity_control,85.24069178177514,0.0025174618094038212,85.89181217855817,0.002307673325286836,5.114441506906508,4.452591600815094,0.010729509308389052,0.21459018616778103,0.6293654523509553,-0.4147752661831743,0.0,0.0002097884841169851,0.8524069178177514,-9.928838265117385
100,5,hard_capacity_control,85.89181217855817,0.002307673325286836,86.54878388327663,0.0021153672148462666,5.15350873071349,4.486626513803785,0.009910512191250284,0.19821024382500568,0.576918331321709,-0.3787080874967033,0.0,0.0001923061104405697,0.8589181217855817,-9.9282547215181
101,5,hard_capacity_control,86.54878388327663,0.0021153672148462666,87.21158915290741,0.0019390866136090776,5.1929270329965975,4.5209676403702375,0.009154122995574917,0.18308245991149832,0.5288418037115666,-0.34575934380006834,0.0,0.00017628060123718887,0.8654878388327663,-9.92766943504971
102,5,hard_capacity_control,87.21158915290741,0.0019390866136090776,87.88021489817845,0.0017774960624749878,5.232695349174445,4.555614062649506,0.00845554125389887,0.1691108250779774,0.4847716534022694,-0.315660828324292,0.0,0.0001615905511340898,0.8721158915290741,-9.927082148413175
103,5,hard_capacity_control,87.88021489817845,0.0017774960624749878,88.5546523491823,0.001629371390602072,5.272812893890707,4.590565106089311,0.007810336797548398,0.15620673595096796,0.44437401561874695,-0.288167279667779,0.0,0.00014812467187291564,0.8788021489817845,-9.92649262365535
104,5,hard_capacity_control,88.5546523491823,0.001629371390602072,89.23489674729852,0.0014935904413852328,5.313279140950938,4.625820321982601,0.0072144208521235115,0.14428841704247022,0.40734284765051804,-0.2630544306080478,0.0,0.00013578094921683933,0.8855465234918231,-9.925900640474525
105,5,hard_capacity_control,89.23489674729852,0.0014935904413852328,89.92094706132083,0.0013691245712697967,5.354093804837911,4.661379471374609,0.006664019440988164,0.13328038881976328,0.3733976103463082,-0.2401172215265449,0.0,0.00012446587011543606,0.8923489674729852,-9.925305994670426
106,5,hard_capacity_control,89.92094706132083,0.0013691245712697967,90.61280572586095,0.0012550308569973137,5.39525682367925,4.6972425102344495,0.006155648904675248,0.12311297809350495,0.34228114281744915,-0.21916816472394418,0.0,0.00011409371427248306,0.8992094706132083,-9.924708496726506
107,5,hard_capacity_control,90.61280572586095,0.0012550308569973137,91.31047840026078,0.0011504449522475376,5.436768343551657,4.733409575790572,0.005686093361252919,0.11372186722505838,0.3137577142493284,-0.20003584702427002,0.0,0.00010458590474977615,0.9061280572586096,-9.924107970513473
108,5,hard_capacity_control,91.31047840026078,0.0011504449522475376,92.01397374639063,0.0010545745395602428,5.478628704015646,4.7698809739376475,0.005252383948144391,0.10504767896288783,0.2876112380618844,-0.18256355909899655,0.0,9.58704126872948e-05,0.9131047840026078,-9.923504252103774
109,5,hard_capacity_control,92.01397374639063,0.0010545745395602428,92.72330322384406,0.0009666933279302226,5.520838424783438,4.806657167630175,0.004851779699835408,0.09703559399670816,0.2636436348900607,-0.16660804089335254,0.0,8.788121163002024e-05,0.9201397374639063,-9.92289718868769
110,5,hard_capacity_control,92.72330322384406,0.0009666933279302226,93.43848090116123,0.0008861355506027041,5.563398193430643,4.843738766184968,0.0044817499285070474,0.08963499857014096,0.24167333198255564,-0.15203833341241468,0.0,8.055777732751855e-05,0.9272330322384406,-9.922286637582445
111,5,hard_capacity_control,93.43848090116123,0.0008861355506027041,94.15952328182378,0.0008122909213858121,5.606308854069673,4.881126515421081,0.004139957986041537,0.08279915972083074,0.22153388765067603,-0.1387347279298453,0.0,7.3844629216892e-05,0.9343848090116122,-9.92167246532641
112,5,hard_capacity_control,94.15952328182378,0.0008122909213858121,94.88644914386553,0.0007446000112703278,5.649571396909427,4.918821288571476,0.003824246296192073,0.07648492592384146,0.203072730346453,-0.12658780442261156,0.0,6.769091011548434e-05,0.9415952328182378,-9.9210545468512
113,5,hard_capacity_control,94.88644914386553,0.0007446000112703278,95.61927939203628,0.0006825500103311338,5.693186948631932,4.956824077906086,0.0035326225550961826,0.07065245110192366,0.18615000281758193,-0.11549755171565827,0.0,6.205000093919398e-05,0.9488644914386554,-9.92043276472502
114,5,hard_capacity_control,95.61927939203628,0.0006825500103311338,96.35803692154087,0.0006256708428035394,5.737156763522177,4.995135987010732,0.0032632470068444967,0.06526494013688994,0.17063750258278346,-0.10537256244589352,0.0,5.687916752759449e-05,0.9561927939203627,-9.919807008461161
115,5,hard_capacity_control,96.35803692154087,0.0006256708428035394,97.1027464924539,0.0005735316059032444,5.781482215292452,5.033758223670839,0.0030144207085797516,0.06028841417159503,0.15641771070088484,-0.09612929652928981,0.0,5.2139236900294944e-05,0.9635803692154087,-9.919177173886151
116,5,hard_capacity_control,97.1027464924539,0.0005735316059032444,97.85343461398155,0.0005257373054113074,5.826164789547234,5.072692093312918,0.002784574706671636,0.05569149413343272,0.1433829014758111,-0.08769140734237837,0.0,4.7794300491937035e-05,0.9710274649245391,-9.918543162562358
117,5,hard_capacity_control,97.85343461398155,0.0005257373054113074,98.61012943780791,0.0004819258632936985,5.8712060768388925,5.111938992960567,0.002572260051959811,0.05144520103919622,0.13143432635282687,-0.07998912531363064,0.0,4.381144211760895e-05,0.9785343461398155,-9.917904881260474
118,5,hard_capacity_control,98.61012943780791,0.0004819258632936985,99.37286065982332,0.0004417653746858903,5.916607766268474,5.151500405665132,0.0023761385879409462,0.04752277175881892,0.12048146582342462,-0.0729586940646057,0.0,4.016048860780821e-05,0.9861012943780791,-9.917262241477545
119,5,hard_capacity_control,99.37286065982332,0.0004417653746858903,100.14165942958724,0.0004049515934620661,5.962371639589398,5.191377895374326,0.0021949744511497804,0.043899489022995605,0.11044134367147257,-0.06654185464847696,0.0,3.681378122382419e-05,0.9937286065982331,-9.91661515899666
0,7,weak_capacity_control,1000.0,1.0,977.7916666666666,1.0833333333333333,60.0,57.208333333333336,25.0,500.0,250.0,250.0,0.16666666666666666,0.08333333333333333,10.0,1.0648263888888887
1,7,weak_capacity_control,977.7916666666666,1.0833333333333333,953.8373447761139,1.172327962962963,58.6675,55.634724668330435,26.98709722222222,539.7419444444445,270.8333333333333,268.90861111111116,0.17927240740740746,0.09027777777777778,9.777916666666666,1.063773065091206
2,7,weak_capacity_control,953.8373447761139,1.172327962962963,928.0193475025678,1.2671356787264858,57.23024068656683,53.956509972293226,29.09172798781976,581.8345597563952,293.08199074074076,288.7525690156544,0.19250171267710292,0.09769399691358026,9.538373447761138,1.0621020252677942
3,7,weak_capacity_control,928.0193475025678,1.2671356787264858,900.210372883881,1.3678658251292926,55.681160850154065,52.17658051250882,31.31355495633211,626.2710991266422,316.78391968162146,309.48717944502073,0.2063247862966805,0.10559463989387381,9.280193475025678,1.0596624901815883
4,7,weak_capacity_control,900.210372883881,1.3678658251292926,870.2930705209583,1.4745747067895585,54.012622373032855,50.27927439026133,33.65065034569418,673.0130069138836,341.9664562823231,331.0465506315605,0.22069770042104034,0.11398881876077438,9.00210372883881,1.0562907760656923
5,7,weak_capacity_control,870.2930705209583,1.4745747067895585,838.1501857888627,1.587255262621748,52.2175842312575,48.26115152363465,36.09931743971843,721.9863487943687,368.6436766973896,353.34267209697913,0.2355617813979861,0.12288122556579655,8.702930705209583,1.0518011602543647
6,7,weak_capacity_control,838.1501857888627,1.587255262621748,803.6659078154144,1.7058253628076414,50.28901114733176,46.11949543268036,38.65379368809978,773.0758737619956,396.813815655437,376.2620581065586,0.25084137207103907,0.13227127188514567,8.381501857888628,1.0459836479527371
7,7,weak_capacity_control,803.6659078154144,1.7058253628076414,766.7274063007744,1.8301155204265567,48.21995446892486,43.8524686095029,41.305987374061914,826.1197474812383,426.45634070191034,399.66340677932794,0.26644227118621866,0.14215211356730345,8.036659078154143,1.0386029120299733
8,7,weak_capacity_control,766.7274063007744,1.8301155204265567,727.2265502044417,1.9598563047704172,46.00364437804647,41.45927564059179,44.04522483378747,880.9044966757494,457.5288801066392,423.37561656911026,0.2822504110460735,0.15250962670221305,7.667274063007744,1.0293977417394782
9,7,weak_capacity_control,727.2265502044417,1.9598563047704172,685.0617923614428,2.0946658360156425,43.633593012266495,38.94033029742814,46.85802055783722,937.1604111567444,489.9640761926043,447.19633496414014,0.29813088997609344,0.1633213587308681,7.272265502044417,1.0180811619320091
10,7,weak_capacity_control,685.0617923614428,2.0946658360156425,639.9733991401891,2.2332034247186856,41.10370754168657,36.52679718491875,49.66530357802153,993.3060715604306,523.6664590039106,469.63961255652,0.31309307503768,0.17455548633463688,6.850617923614428,1.0029507785066776
11,7,weak_capacity_control,639.9733991401891,2.2332034247186856,592.0113489190909,2.3728483264672624,38.39840394841135,34.01452232489103,52.34593184461861,1046.9186368923722,558.3008561796714,488.6177807127008,0.32574518714180056,0.1861002853932238,6.399733991401892,0.9819605714786099
12,7,weak_capacity_control,592.0113489190909,2.3728483264672624,541.331596763697,2.5108571347599367,35.52068093514545,31.358866347327616,54.84156674321176,1096.831334864235,593.2120816168156,503.61925324741946,0.33574616883161296,0.19773736053893853,5.920113489190909,0.954728917217167
13,7,weak_capacity_control,541.331596763697,2.5108571347599367,488.6085166584847,2.638229487857569,32.47989580582182,28.57147815196287,56.631497759071245,1132.629955181425,627.7142836899842,504.9156714914408,0.33661044766096054,0.20923809456332806,5.41331596763697,0.9120894353735114
14,7,weak_capacity_control,488.6085166584847,2.638229487857569,434.4990187943348,2.748456890342161,29.31651099950908,25.692150779985113,57.73385808367382,1154.6771616734763,659.5573719643922,495.1197897090841,0.3300798598060561,0.21985245732146408,4.886085166584847,0.8572023053710298
15,7,weak_capacity_control,434.4990187943348,2.748456890342161,380.43623893422466,2.825614553587327,26.069941127660087,22.812329550467254,57.32039143730298,1146.4078287460595,687.1142225855402,459.2936061605193,0.3061957374403462,0.22903807419518007,4.344990187943348,0.7763238052723731
16,7,weak_capacity_control,380.43623893422466,2.825614553587327,328.6095556941499,2.848549436775542,22.82617433605348,19.952468457249747,54.700389118878526,1094.0077823775705,706.4036383968318,387.60414398073874,0.25840276265382583,0.23546787946561057,3.8043623893422467,0.6614454403925303
17,7,weak_capacity_control,328.6095556941499,2.848549436775542,282.31326548212087,2.787028778866547,19.716573341648992,17.21661095731124,48.7962525963668,975.925051927336,712.1373591938856,263.7876927334504,0.17585846182230028,0.2373791197312952,3.2860955569414987,0.4990487473018844
18,7,weak_capacity_control,282.31326548212087,2.787028778866547,242.87201580883323,2.6449731639922507,16.938795928927252,14.77742711403937,41.602618488175516,832.0523697635103,696.7571947166367,135.29517504687362,0.09019678336458242,0.23225239823887892,2.8231326548212086,0.3376885215542347
19,7,weak_capacity_control,242.87201580883323,2.6449731639922507,210.99693960739452,2.433656061354898,14.572320948529994,12.702933022915444,33.744464127053256,674.8892825410651,661.2432909980627,13.645991543002424,0.00909732769533495,0.22041443033268757,2.4287201580883324,0.1894767745491645
20,7,weak_capacity_control,210.99693960739452,2.433656061354898,185.84219053943582,2.2308513895753235,12.65981637644367,11.032590126057531,26.78197531834486,535.6395063668972,608.4140153387245,-72.77450897182734,0.0,0.20280467177957484,2.109969396073945,0.08209398314436918
21,7,weak_capacity_control,185.84219053943582,2.2308513895753235,165.78204894520573,2.0449471071107133,11.150531432366149,9.715352896068756,21.49532013052748,429.90640261054966,557.7128473938309,-127.80644478328122,0.0,0.1859042824646103,1.8584219053943583,0.010345262671056898
22,7,weak_capacity_control,165.78204894520573,2.0449471071107133,149.5748380775843,1.8745348481848205,9.946922936712344,8.665274491503268,17.488859312830513,349.77718625661026,511.2367767776783,-161.45959052106804,0.0,0.17041225892589276,1.6578204894520574,-0.036813892123081116
23,7,weak_capacity_control,149.5748380775843,1.8745348481848205,136.3413185188321,1.7183236108360855,8.974490284655058,7.817128477727374,14.390881365679887,287.8176273135977,468.6337120462051,-180.8160847326074,0.0,0.15621123734873504,1.495748380775843,-0.06719831930024732
24,7,weak_capacity_control,136.3413185188321,1.7183236108360855,125.43332548549498,1.575129976599745,8.180479111129927,7.124762224656142,11.963709919810919,239.27419839621837,429.58090270902136,-190.306704312803,0.0,0.14319363423634046,1.363413185188321,-0.08577893307489053
25,7,weak_capacity_control,125.43332548549498,1.575129976599745,116.36621706595878,1.443869145216433,7.525999529129698,6.5541752233188175,10.038932725347081,200.77865450694162,393.78249414993627,-193.00383964299465,0.0,0.1312608313833121,1.2543332548549497,-10.09603199208803
26,7,weak_capacity_control,116.36621706595878,1.443869145216433,108.77282921380572,1.323546716448397,6.981973023957527,6.079958654373982,8.4954022217366,169.90804443473198,360.96728630410826,-191.05924186937628,0.0,0.12032242876803607,1.1636621706595878,-10.100415217524539
27,7,weak_capacity_control,108.77282921380572,1.323546716448397,102.37158643374742,1.2132511567443638,6.526369752828343,5.682871488450315,7.244741044436321,144.89482088872643,330.8866791120992,-185.9918582233728,0.0,0.11029555970403308,1.087728292138057,-10.100682202861917
28,7,weak_capacity_control,102.37158643374742,1.2132511567443638,96.94408656269069,1.1121468936823335,6.142295186024845,5.34816345422035,6.221631602861237,124.43263205722474,303.3127891860909,-178.8801571288662,0.0,0.10110426306203031,1.0237158643374742,-10.098093418326624
29,7,weak_capacity_control,96.94408656269069,1.1121468936823335,92.3055313030015,1.0194679858754725,5.816645193761441,5.064397216872235,5.390803236578385,107.8160647315677,278.03672342058337,-170.22065868901566,0.0,0.09267890780686112,0.9694408656269069,-10.093299382603181
30,7,weak_capacity_control,92.3055313030015,1.0194679858754725,88.31683761340429,0.9345123203858497,5.53833187818009,4.821898863645482,4.705126704131816,94.10253408263631,254.86699646886814,-160.76446238623183,0.0,0.0849556654896227,0.923055313030015,-10.087167097708395
31,7,weak_capacity_control,88.31683761340429,0.9345123203858497,84.87580036117419,0.856636293687029,5.299010256804257,4.613388866672217,4.126658642362137,82.53317284724274,233.62808009646244,-151.09490724921972,0.0,0.07787602669882081,0.8831683761340429,-10.080365073614908
32,7,weak_capacity_control,84.87580036117419,0.856636293687029,81.89944542611596,0.7852499358797765,5.092548021670451,4.433518404472855,3.635384552255822,72.70769104511645,214.15907342175726,-141.45138237664082,0.0,0.07138635780725242,0.8487580036117418,-10.073201844521543
33,7,weak_capacity_control,81.89944542611596,0.7852499358797765,79.31988958731687,0.7198124412231285,4.913966725566957,4.2779458508937145,3.2155767134723403,64.31153426944681,196.31248396994414,-132.00094970049733,0.0,0.06543749465664804,0.8189944542611596,-10.065901041711067
34,7,weak_capacity_control,79.31988958731687,0.7198124412231285,77.08119103932643,0.6598280711212011,4.759193375239012,4.143119755159668,2.854772168069778,57.09544336139557,179.95311030578213,-122.85766694438657,0.0,0.05998437010192737,0.7931988958731686,-10.058623341078281
35,7,weak_capacity_control,77.08119103932643,0.6598280711212011,75.13693202010131,0.6048423985277677,4.624871462359585,4.026113801424524,2.543016680160178,50.860333603203564,164.95701778030028,-114.0966841770967,0.0,0.05498567259343343,0.7708119103932642,-10.051482574160346
36,7,weak_capacity_control,75.13693202010131,0.6048423985277677,73.44834766474139,0.5544388653171204,4.508215921206078,3.9245001675132025,2.2723001090527952,45.4460021810559,151.2105996319419,-105.764597450886,0.0,0.050403533210647306,0.7513693202010131,-10.044557641063601
37,7,weak_capacity_control,73.44834766474139,0.5544388653171204,71.98286607468742,0.5082356265406937,4.406900859884483,3.8362515230056173,2.036130926932829,40.72261853865658,138.6097163292801,-97.88709779062353,0.0,0.0462032387764267,0.7344834766474139,-10.037901376061717
38,7,weak_capacity_control,71.98286607468742,0.5082356265406937,70.712960606,0.4658826576623025,4.318971964481245,3.759664581185486,1.8292128519831803,36.584257039663605,127.05890663517341,-90.47464959550982,0.0,0.042352968878391135,0.7198286607468742,-10.031547182423843
39,7,weak_capacity_control,70.712960606,0.4658826576623025,69.61524112997978,0.42705910285711063,4.24277763636,3.6933000114655608,1.647197100914649,32.94394201829298,116.47066441557563,-83.52672239728264,0.0,0.038823554805191875,0.70712960606,-10.025514021455633
40,7,weak_capacity_control,69.61524112997978,0.42705910285711063,68.66972960560376,0.39147084428568474,4.176914467798786,3.635934871067272,1.4864911211075296,29.72982242215059,106.76477571427766,-77.03495329212707,0.0,0.03558825857142588,0.6961524112997978,-10.01981017862079
41,7,weak_capacity_control,68.66972960560376,0.39147084428568474,67.85927884034699,0.35884827392854435,4.1201837763362255,3.586524690314228,1.3441098512787693,26.882197025575387,97.86771107142118,-70.9855140458458,0.0,0.0326225703571404,0.6866972960560376,-10.014436115012224
42,7,weak_capacity_control,67.85927884034699,0.35884827392854435,67.16910326048834,0.32894425110116565,4.071556730420819,3.544173056184751,1.2175592540947155,24.35118508189431,89.71206848213609,-65.36088340024178,0.0,0.029904022827378696,0.6785927884034699,-10.009386630683169
43,7,weak_capacity_control,67.16910326048834,0.32894425110116565,66.5863978772819,0.3015322301760685,4.0301461956293005,3.5081070603778324,1.1047445184579099,22.094890369158197,82.23606277529142,-60.14117240613322,0.0,0.027412020925097137,0.6716910326048834,-10.004652507508398
44,7,weak_capacity_control,66.5863978772819,0.3015322301760685,66.10002713299902,0.2764045443280628,3.9951838726369138,3.477657364353395,1.0038972525663923,20.077945051327845,75.38305754401712,-55.305112492689275,0.0,0.025127685848005708,0.665863978772819,-10.000221756548523
45,7,weak_capacity_control,66.10002713299902,0.2764045443280628,65.7002694449867,0.2533708323007242,3.966001627979941,3.452241922003792,0.9135173939884589,18.270347879769176,69.1011360820157,-50.830788202246524,0.0,0.023033712027338563,0.6610002713299902,-9.996080563664757
46,7,weak_capacity_control,65.7002694449867,0.2533708323007242,65.37860639682255,0.23225659627566386,3.942016166699202,3.431352617280449,0.832326597582906,16.64653195165812,63.34270807518105,-46.69617612352293,0.0,0.02111423602506035,0.657002694449867,-9.99221400412617
47,7,weak_capacity_control,65.37860639682255,0.23225659627566386,65.12754791292981,0.21290187991935855,3.9227163838093526,3.414544238153466,0.7592306295486175,15.18461259097235,58.06414906891597,-42.87953647794362,0.0,0.019354716356305323,0.6537860639682255,-9.988606579883836
48,7,weak_capacity_control,65.12754791292981,0.21290187991935855,64.94048658510015,0.19516005659274532,3.907652874775789,3.4014253333454154,0.6932888692600427,13.865777385200854,53.22546997983964,-39.35969259463879,0.0,0.017741823326613212,0.6512754791292982,-9.985242620440388
49,7,weak_capacity_control,64.94048658510015,0.19516005659274532,64.81157573410937,0.17889671854334988,3.8964291951060086,3.3916505942413564,0.6336894518554281,12.673789037108563,48.79001414818633,-36.11622511107777,0.0,0.016263338049395445,0.6494048658510014,-9.982106578665986
50,7,weak_capacity_control,64.81157573410937,0.17889671854334988,64.73562688856715,0.16398865866473739,3.888694544046562,3.3849144784659835,0.5797289111227985,11.594578222455969,44.724179635837466,-33.129601413381494,0.0,0.01490805987861249,0.6481157573410937,-9.979183245672909
51,7,weak_capacity_control,64.73562688856715,0.16398865866473739,64.70802322165552,0.1503229371093426,3.8841376133140293,3.380945849161812,0.5307954310638517,10.615908621277034,40.99716466618435,-30.38125604490731,0.0,0.013665721555394783,0.6473562688856715,-9.976457903360194
52,7,weak_capacity_control,64.70802322165552,0.1503229371093426,64.72464616074464,0.13779602568356406,3.882481393299331,3.379503448949274,0.48635500526094017,9.727100105218803,37.58073427733565,-27.85363417211685,0.0,0.012526911425778551,0.6470802322165552,-9.973916429038162
53,7,weak_capacity_control,64.72464616074464,0.13779602568356406,64.78181291730357,0.12631302354326704,3.8834787696446784,3.380372062849468,0.4459399502362782,8.918799004725564,34.44900642089102,-25.530207416165453,0.0,0.011483002140297004,0.6472464616074464,-9.971545363318413
54,7,weak_capacity_control,64.78181291730357,0.12631302354326704,64.87622310701323,0.11578693824799478,3.886908775038214,3.3833592523186016,0.4091393330099444,8.182786660198888,31.57825588581676,-23.395469225617873,0.0,0.010526085295272254,0.6478181291730357,-9.969331949969774
55,7,weak_capacity_control,64.87622310701323,0.11578693824799478,65.00491296684659,0.10613802672732855,3.8925733864207936,3.388292564654687,0.37559096193274366,7.511819238654873,28.946734561998696,-21.434915323343823,0.0,0.009648911520666232,0.6487622310701323,-9.967264154517638
